cz2000_res,workplaceemp,resemp,workplacewage,resWage,emplAround,workplaceWageAround,resAround,resWageAround,landArea,lambda_nn_n,pd_commuting,pd_migration,pd_goods,pd_commuting_goods,pd_migration_goods,productivity,deficit
242,113754,117592.8,37416.5,37500.1,720643.,39713.29511065812,723426.6799999999,39802.31314197757,7858.877,0.9040357913069509,0.15441402633292858,0.8442699192598778,0.9977723662547705,0.1540700484371326,0.8423891950976523,0.8527496846071005,736.6201000000001
243,27125,27629.29,37734.08,37560.21,77293.,35612.42459550024,76811.369,35613.23284600304,7122.55,0.9444372258570524,0.09066518034010672,0.9083993282037183,0.9969788439313934,0.09039126668031089,0.9056549120605975,1.043580350221506,136.81220000000008
244,28634,28772.96,37606.62,37516.38,69618.,34604.15265233129,69499.253,34813.746940759636,11028.76,0.9235024828867104,0.1411871435679094,0.8568479645240414,0.999539760608236,0.14112216368282882,0.8564536093380147,1.0642449236597415,-240.6803
245,259564,255287.3,39746.84,39857.45,665508.,46173.638944295184,668542.46,46072.61594567994,12441.61,0.9670676919690091,0.07917492939122198,0.9184379350618814,0.9787718627916685,0.07749419312664516,0.8989412085590511,1.036120937350776,-2268.683
246,232676,234628.8,36432.09,36765.24,2.525355e6,44426.85747476691,2.4886618200000003e6,44034.3412787907,5381.965,0.9097250635898065,0.16408194086257888,0.8333586133602973,0.9935839788134025,0.16302918765366653,0.8280117668409441,0.8161769152117907,-176.88310000000092
247,54120,68139.47,32906.3,35839.19,3.576038e6,51229.71130395147,3.4958976599999997e6,50983.596814401375,2381.471,0.6714623697542701,0.4319408009334355,0.567400383510538,0.9986722128913285,0.4313672755062468,0.5666469965958574,0.6940826233901091,-56.06867000000011
248,674611,684839.9,40046.13,40591.34,1.609173e6,46135.15307255963,1.59791694e6,46138.316108115236,11414.56,0.8999077010553852,0.17092658804611732,0.8186860129432152,0.9769058710257684,0.16697918737665493,0.7997791725709051,0.9343366905014766,2291.8960000000006
249,805843,816562.3,42173.57,42216.1,358437.,41585.19805421872,360150.23000000004,41346.537698604276,15254.93,0.9673342744331938,0.0514097793104571,0.9437902924544661,0.9730916513100597,0.05002642704269844,0.9183944541749206,1.0080554213352904,-4886.513999999999
250,3240435,3360220,63614.16,68100.54,1.1929431e7,67094.60487855288,1.1698102600000001e7,65745.07019464609,7944.824,0.8553362577450286,0.23491742051281173,0.7426617658993664,0.8719542854440608,0.2048372515416107,0.6475671094114064,1.4729071335368922,5937.883999999991
251,1043937,1074436,44561.75,44951.7,3.407588e6,50566.53314488136,3.571751e6,51554.64760114409,11267.59,0.9301986344463514,0.10863478757447792,0.884990957597589,0.9734232736917972,0.10574763055756127,0.8614707951322834,1.010892465677128,13598.239999999998
252,59819,63603.02,33875.12,34515.91,431880.,36610.59622124201,430468.68000000005,36628.82289108792,7121.299,0.8483891173720998,0.23295468008443507,0.7649947448262459,0.9990218336849687,0.23272681166344758,0.7642464527356808,0.7795533081627175,507.3528000000001
253,22386,22655.11,27807.07,28145.16,330354.,34481.06370929367,339388.4,34651.98076508772,4701.626,0.9040101769534554,0.17102524946967523,0.8269447747226492,0.9999006365118828,0.1710082558043318,0.8268626066053524,0.6181850493442416,36.842840000000024
254,333581,337405.5,37962.03,38131.57,280741.,40107.89987725341,281181.78,40099.141068741366,10099.47,0.9607368581721402,0.0659853884484621,0.9317950784657473,0.9547833885418446,0.06300175277707254,0.8896624624441402,0.9877208980978118,534.1684999999998
255,245620,246060.6,40795,40775.39,1.144514e6,44729.27681484019,1.1316544e6,44633.54520451474,10925.37,0.94007614384424,0.1136652356740431,0.8840421329758238,0.9872181757418738,0.11221238660739898,0.8727424617953478,1.0413752253335373,765.1301000000003
256,36514,37182.03,35523.25,35139.39,902350.,35237.468147160194,925261.98,35472.00719133764,3047.691,0.8562638995235065,0.2517229007031212,0.746424622016987,0.9996057584964788,0.2516236610882773,0.7461303504517378,0.8220005652659402,212.57279999999992
257,59827,61983.05,37211.71,36746.65,574970.,38818.38105208967,570379.8,38872.8818512016,7298.69,0.8503358579482617,0.24776438041178409,0.7488360706895223,0.9981883590884069,0.24731552032379459,0.7474794486277845,0.925878156657789,173.69439999999986
258,41278,39100.32,40491.01,40543.41,578357.,39216.32230713902,576882.68,39258.312633568225,5750.489,0.9195630623994894,0.19775593635034605,0.8007856452844624,0.9986457046473364,0.19748811640478514,0.7997011450065739,1.0354056562274871,107.82909999999993
259,106429,108105.6,34494.09,34668.89,180580.,32869.1729240226,185426.36,33215.36290468356,10159.39,0.9487982121185211,0.08473516907374007,0.9138290087649164,0.9978311571520381,0.08455139180832365,0.9118470572549964,0.8112477702118873,222.95319999999992
260,3567,3542.684,35438.75,35208.83,25870.,37396.21163548512,25538.267,37396.70676470334,11043.1,0.966774061700112,0.07125947525772475,0.9282615800380134,1.0001221380075758,0.07126817874805362,0.9283749560579084,1.0808810250683965,-12.279409999999999
261,62882,66360.12,33839.34,34491.21,1.504875e6,43584.85001469226,1.50769879e6,43663.70487166975,6773.143,0.830272609513063,0.2714356078279853,0.7271755920039236,0.9991174960854422,0.27119606484152675,0.7265338566974092,0.7905559719762616,10.697860000000219
262,281138,304611.4,36913.52,38140.37,0.,0.,0.,0.,35115.86,0.8760729243882532,0.16775885047470782,0.8301019307489775,0.9528884796606171,0.15985547597845712,0.790994566754736,0.9978737822734159,183.6306999999997
263,54197,53992.62,33508.29,33686.63,297942.,39740.66356267327,295944.94,39630.675693298224,9982.542,0.9441403288079001,0.11126561202286837,0.8877559642028584,0.999214879547385,0.1111782551151965,0.8870589688384317,0.8547604887837431,114.10459999999989
264,26013,26198.81,31808.29,31775.7,47949.,33645.35,46916.48,33612.12,21220.12,0.9898606081726611,0.013172257657324615,0.9866786644121586,0.9994790328645289,0.013165395343985191,0.9861646372547292,0.8894984995826263,49.12040000000002
265,29360,29319.02,33768.5,33881.96,256131.,35139.79017163093,256862.33,35220.67289693393,6564.396,0.8744483956148602,0.23426263469444045,0.7634501337996905,0.9995801981028164,0.2341642907959565,0.7631296359851163,0.8049670132453278,59.09400000000005
266,51251,59567.39,30338.63,32114.39,1.542381e6,41749.98438293781,1.53143466e6,41730.27163058998,3722.765,0.772317538169794,0.30564840750676003,0.6930071743688874,0.9992241799275736,0.30541127933711115,0.6924695254926765,0.6522892718263813,371.60220000000004
